철도운영기관,노선명,역명,출구번호,출구별주요시설명
서울교통공사,2호선,대림(구로구청),4,구로구청
서울교통공사,2호선,대림(구로구청),4,구로고등학교
서울교통공사,2호선,대림(구로구청),4,동구로우체국
서울교통공사,2호선,대림(구로구청),4,구로구청
서울교통공사,2호선,대림(구로구청),4,구로고등학교
서울교통공사,2호선,대림(구로구청),4,영림중학교
서울교통공사,2호선,대림(구로구청),4, 구로아트밸리예술극장
서울교통공사,2호선,왕십리,2,성동보건소
서울교통공사,2호선,대림(구로구청),4,고려대구로병원
서울교통공사,2호선,대림(구로구청),5,영남중학교
서울교통공사,2호선,대림(구로구청),5,신동아A
서울교통공사,2호선,대림(구로구청),5,서울축산농협(대림지점)
서울교통공사,2호선,왕십리,3,성동구청
서울교통공사,2호선,왕십리,3,성동경찰서
서울교통공사,2호선,왕십리,3,두산아파트
서울교통공사,2호선,대림(구로구청),6,건설기초안전보건교육장
서울교통공사,2호선,왕십리,4,성동경찰서
서울교통공사,2호선,왕십리,5,민자역사
서울교통공사,2호선,왕십리,5,이마트(왕십리점)
서울교통공사,2호선,왕십리,6,한양대부속중/고등학교
서울교통공사,2호선,왕십리,6,동마중학교
서울교통공사,2호선,왕십리,6,한양대학교
서울교통공사,2호선,대림(구로구청),6,두암어린이공원
서울교통공사,2호선,왕십리,6,한양대 병원
서울교통공사,2호선,왕십리,6-1,서울숲삼부아파트
서울교통공사,2호선,왕십리,7,마을버스 정류장
서울교통공사,2호선,왕십리,7,서울숲삼부아파트
서울교통공사,2호선,대림(구로구청),7,꿈나무작은도서관
서울교통공사,2호선,대림(구로구청),7,영등포실내운전면허
서울교통공사,2호선,왕십리,9,행당1동 행정복지센터
서울교통공사,2호선,왕십리,9,무학여중
서울교통공사,2호선,왕십리,9,무학여고
서울교통공사,2호선,왕십리,9,동부수도사업소
서울교통공사,2호선,대림(구로구청),7,중국공증처국제행정사
서울교통공사,2호선,대림(구로구청),8,하나은행(대림역점)
서울교통공사,2호선,대림(구로구청),8,남부도로사업소
서울교통공사,2호선,왕십리,9,신동아 아파트
서울교통공사,2호선,왕십리,10,성동우체국
서울교통공사,2호선,왕십리,10,무학교회
서울교통공사,2호선,왕십리,11,왕십리2동주민센터
서울교통공사,2호선,왕십리,11,농협목우촌(북부지점)
서울교통공사,2호선,왕십리,11,우리은행(왕십리역지점)
서울교통공사,2호선,왕십리,11,행당시장
서울교통공사,2호선,대림(구로구청),8,명지성모병원
서울교통공사,2호선,구로디지털단지,1,구로디지털단지역공영주차장
서울교통공사,2호선,구로디지털단지,1,힐스테이트뉴포레A
서울교통공사,2호선,구로디지털단지,1,한국에너지정보문화재단
서울교통공사,2호선,용답,1,서울교통공사
서울교통공사,2호선,용답,1,용답초등학교
서울교통공사,2호선,용답,1,용답동 행정복지센터
서울교통공사,2호선,용답,1,용답파출소
서울교통공사,2호선,용답,1,서울교통공사교육문화센터
서울교통공사,2호선,용답,2,한양여자대학
서울교통공사,2호선,용답,2,사근초등학교
서울교통공사,2호선,용답,2,사근동 행정복지센터
서울교통공사,2호선,구로디지털단지,1,KT(구로빌딩)
서울교통공사,2호선,용답,2,하이츠 아파트
서울교통공사,2호선,용답,2,청계천방면
서울교통공사,2호선,구로디지털단지,1, 서울서남부농협
서울교통공사,2호선,용두(동대문구청),1,시립동부병원
서울교통공사,2호선,구로디지털단지,1, 관악구시설관리공단
서울교통공사,2호선,구로디지털단지,2,참튼튼병원 
서울교통공사,2호선,용두(동대문구청),2,경동약령시장
서울교통공사,2호선,구로디지털단지,3,서울관악고용노동지청
서울교통공사,2호선,구로디지털단지,3,서울관악고용복지플러스센터
서울교통공사,2호선,구로디지털단지,3,서울디지털산업1단지
서울교통공사,2호선,용두(동대문구청),3,동대문구청
서울교통공사,2호선,용두(동대문구청),3,신답초등학교
서울교통공사,2호선,구로디지털단지,3, 공단119안전센터
서울교통공사,2호선,구로디지털단지,3,기업은행(구로동)
서울교통공사,2호선,구로디지털단지,4,원광디지털대학교(서울캠퍼스)
서울교통공사,2호선,구로디지털단지,4,안전문화체험관
서울교통공사,2호선,구로디지털단지,4,신대림한솔솔파크A
서울교통공사,2호선,용두(동대문구청),3,홈플러스(동대문)
서울교통공사,2호선,용두(동대문구청),3,숭인중학교
서울교통공사,2호선,구로디지털단지,5,신대림자이 1단지/2단지A
서울교통공사,2호선,구로디지털단지,5,대림동웨딩홀
서울교통공사,2호선,구로디지털단지,5,신한은행(대림동점)
서울교통공사,2호선,구로디지털단지,6,신한은행(대림동점)
서울교통공사,2호선,구로디지털단지,6,신대방누리도서관
서울교통공사,2호선,구로디지털단지,6,대림성모병원
서울교통공사,2호선,신대방,1,신사지구대
서울교통공사,2호선,신대방,1,신사동주민센터
서울교통공사,2호선,신대방,1,관악신사동우편취급국
서울교통공사,2호선,용두(동대문구청),3,동대문구보건소
서울교통공사,2호선,용두(동대문구청),4,대한적십자사
서울교통공사,2호선,용두(동대문구청),4,마장동우체국
서울교통공사,2호선,신대방,1, 관악신사시장
서울교통공사,2호선,용두(동대문구청),4,제일은행(마장동점)
서울교통공사,2호선,용두(동대문구청),4,청계현대아파트
서울교통공사,2호선,용두(동대문구청),5,서울시설공단
서울교통공사,2호선,신대방,2,신림중앙시장
서울교통공사,2호선,용두(동대문구청),5,서울문화재단
서울교통공사,2호선,신대방,2,신림신도브래뉴A
서울교통공사,2호선,용두(동대문구청),5,동명초등학교
서울교통공사,2호선,신대방,3,한국금융안전(본사)
서울교통공사,2호선,용두(동대문구청),5,청계벽산아파트
서울교통공사,2호선,신대방,3,서울서남부농협(신대방점)
서울교통공사,2호선,을지로3가,1,서울지방고용노동청
서울교통공사,2호선,신대방,3,녹십초재활요양병원
서울교통공사,2호선,을지로3가,1,기업은행(본점)
서울교통공사,2호선,신대방,4,서울시립남부장애인종합복지관
서울교통공사,2호선,을지로3가,1,삼일빌딩
서울교통공사,2호선,을지로3가,1,장교빌딩
서울교통공사,2호선,을지로3가,1,한화빌딩
서울교통공사,2호선,을지로3가,1,LG증권
서울교통공사,2호선,을지로3가,2,을지로동 행정복지센터
서울교통공사,2호선,을지로3가,2,서울청소년센터
서울교통공사,2호선,신대방,4,신대방우성1차/2차A
서울교통공사,2호선,신대방,4,서울시 발달장애인복지관
서울교통공사,2호선,신림,1,에이치플러스양지병원
서울교통공사,2호선,신림,1,롯데시네마(신림)
서울교통공사,2호선,을지로3가,3,서울청소년센터
서울교통공사,2호선,신림,1,신림하이츠빌라
서울교통공사,2호선,신림,2,청암두산위브A
서울교통공사,2호선,신림,2,롯데시네마(신림)
서울교통공사,2호선,신림,2,장군봉체육관
서울교통공사,2호선,신림,3,국민건강보험공단 관악지사
서울교통공사,2호선,신림,3,신림동부우편취급국
서울교통공사,2호선,신림,3,신원동복합청사
서울교통공사,2호선,신림,3,신원시장
서울교통공사,2호선,신림,4,수도국제대학원대학교
서울교통공사,2호선,신림,4,신원시장
서울교통공사,2호선,신림,5,서울서남부농협(신림역지점)
서울교통공사,2호선,신림,5,도림천자전거수리센터
서울교통공사,2호선,신림,6,우리은행(신림역점)
서울교통공사,2호선,신림,7,디바인문화센터
서울교통공사,2호선,신림,7,삼성스토어(신림점)
서울교통공사,2호선,신림,7,강남수요양병원
서울교통공사,2호선,신림,8,관악구보건지소
서울교통공사,2호선,봉천,1,이편한세상서울대입구 1차/2차A
서울교통공사,2호선,봉천,1,관악여성인력개발센터
서울교통공사,2호선,봉천,2,충효어린이공원
서울교통공사,2호선,봉천,2,청룡2치안센터
서울교통공사,2호선,봉천,2,청룡동주민센터
서울교통공사,2호선,봉천,3,장군봉근린공원
서울교통공사,2호선,봉천,3,강남효요양병원
서울교통공사,2호선,봉천,3,한국정신장애인자립생활센터
서울교통공사,2호선,봉천,4,봉천119안전센터
서울교통공사,2호선,봉천,4,실로암장애인자립생활센터
서울교통공사,2호선,을지로3가,11,고당조만식기념관
서울교통공사,2호선,봉천,4,틈새소극장
서울교통공사,2호선,봉천,5,봉천두산1단지/2단지A
서울교통공사,2호선,을지로3가,12,남대문세무서
서울교통공사,2호선,을지로3가,12,명동성당
서울교통공사,2호선,봉천,6,봉천두산3단지A
서울교통공사,2호선,서울대입구(관악구청),1,낙성대지구대
서울교통공사,2호선,서울대입구(관악구청),2,ZIP호텔
서울교통공사,2호선,을지로3가,12,골뱅이골목
서울교통공사,2호선,서울대입구(관악구청),2,스타벅스(서울대입구)
서울교통공사,2호선,을지로3가,12,로얄호텔
서울교통공사,2호선,서울대입구(관악구청),3,정신건강복지센터
서울교통공사,2호선,을지로4가,1,조명기구상가
서울교통공사,2호선,서울대입구(관악구청),3,우리은행(관악구청점)
서울교통공사,2호선,을지로4가,2,청계천4가
서울교통공사,2호선,서울대입구(관악구청),4,박문각서울법학원(2관)
서울교통공사,2호선,서울대입구(관악구청),4,연세건우병원
서울교통공사,2호선,서울대입구(관악구청),4,롯데시네마(서울대입구)
서울교통공사,2호선,서울대입구(관악구청),5,농협은행(서울대역점)
서울교통공사,2호선,서울대입구(관악구청),5, 해주타워오피스텔
서울교통공사,2호선,을지로4가,6,방산시장
서울교통공사,2호선,서울대입구(관악구청),5,관악구중앙사회복지관
서울교통공사,2호선,을지로4가,7,중부건어물시장
서울교통공사,2호선,을지로4가,8,가구상가
서울교통공사,2호선,을지로4가,9,중구청
서울교통공사,2호선,을지로4가,9,덕수중학교
서울교통공사,2호선,을지로4가,10,을지로4가우체국
서울교통공사,2호선,을지로입구,1,서울특별시청
서울교통공사,2호선,서울대입구(관악구청),6,봉천동우체국
서울교통공사,2호선,서울대입구(관악구청),6,봉천중앙시장
서울교통공사,2호선,서울대입구(관악구청),6,중앙동성당
서울교통공사,2호선,을지로입구,5,하나은행(영업부지점)
